General.EstateTypeKey;General.ReferenceNumber;General.DistributionTypeKey;General.ConstructionYear;General.LivingSpace;Tealium.object_locationid;Tealium.object_address_is_visible;Tealium.object_zip;Tealium.object_currency;Tealium.object_features;Tealium.object_objektart_sub;Tealium.expose_type;Tealium.broker_guid;Tealium.object_count_photos;LocalRatings.scores.local_amenities;LocalRatings.scores.mobility;MetaBadges;Price.AdditionalInformation.Commission.CommissionType;EstateAddress.City;EstateAddress.ZipCode;EstateAddress.Street;Offerer.addressGuid;Offerer.globalUserId;Offerer.contactData.companyName;Project.Address.PostCode;Project.Address.Street;Project.Address.HouseNumber;Latitude;Longitude;Stadtteil;Stadt;PRICE;Column1;ROOMS;PRICE_COMMONCHARGE;EnergyType;Class;Value;CATEGORY;FLOOR;USAGE;SUITABILITY;CONDITION;HOUSECONDITION;PARKINGSLOT;ENERGY;BUILDINGTYPE;HEATING;ELEVATOR;EQUIPMENTS
WOHNUNG;A2918;ZUM_KAUF;19070;1230;493426;FALSE;90461;EUR;['WANNE', 'Bad/WC getrennt', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'renovierungsbedürftig', 'GAS', 'Etagenheizung', 'PARKETT', 'FLIESEN', 'Balkon', 'Kunststofffenster'];wohnung;standard;51014;100;70;97;[];COMMISSION_DEFAULT;Nürnberg;90461;;04D4CB667CD349A897000CDD021AB9DE;51014;Norbert Schaller Immobilien;;;;4943287;1112797;Gleißhammer;Nürnberg;3690000;369000;40;;;;;;1. Geschoss;;;renovierungsbedürftig / sanierungsbedürftig;;;Gas;;Etagenheizung;;
WOHNUNG;4443;ZUM_KAUF;19730;1040;493456;FALSE;90455;EUR;['Personenaufzug', 'OEL', 'Zentralheizung', 'LAMINAT', 'FLIESEN', 'Balkon', 'Kunststofffenster'];wohnung;standard;2378175;130;22;68;[];COMMISSION_DEFAULT;Nürnberg;90455;;F024FDD9E37E4E2EA10DC6B6027E8CA5;2378175;EURO-IMMOBILIEN;;;;493801;110802;Königshof;Nürnberg;2980000;298000;30;;UNDEFINED;DE_ENV2014_CLASS_E;1340;;;;;;;;Öl;;Zentralheizung;Personenaufzug;
WOHNUNG;231-453;ZUM_KAUF;19640;6778;493493;TRUE;90471;EUR;['WANNE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'GEPFLEGT', 'FERN', 'rollstuhlgerecht', 'vermietet', 'wasch_trockenraum', 'Balkon', 'provisionsfrei'];wohnung;standard;837154;40;35;93;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90471;Neuselsbrunn 53;F1EEAED8E3D54BFD8C7AF6867EB292E0;837154;Vonovia SE-Selbstständiger Vertriebspartner;;;;4941476;1111488;Neuselsbrunn;Nürnberg;1680000;168000;30;2550;UNDEFINED;DE_ENV2014_CLASS_E;1360;;14. Geschoss;vermietet;rollstuhlgerecht;gepflegt;;;Fernwärme;;;Personenaufzug;
WOHNUNG;271833;ZUM_KAUF;19710;840;493520;FALSE;90491;EUR;['WANNE', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'Erdgeschoss', 'renoviert', 'OEL', 'Zentralheizung', 'Garten', 'LAMINAT', 'PARKETT', 'FLIESEN', 'Einbauküche', 'Garage', 'Terrasse', 'provisionsfrei'];wohnung;standard;678606;140;75;96;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90491;;5BA347D760714CCC97F0F7D38252A296;678606;ohne-makler.net - Immobilien selbst vermarkten;;;;4946869;1110224;Schoppershof;Nürnberg;3890000;389000;35;2900;;;;;Erdgeschoss;;;renoviert / saniert;;Garage;Öl;;Zentralheizung;Personenaufzug;
WOHNUNG;141022;ZUM_KAUF;19330;650;493451;FALSE;90461;EUR;['WANNE', 'FERNE', 'GAS', 'Etagenheizung', 'LAMINAT', 'FLIESEN', 'vermietet', 'Balkon', 'Kunststofffenster'];wohnung;standard;68922;160;68;96;[];COMMISSION_REQUIRED;Nürnberg;90461;;DAEDA0D3E54147A78F80004DB4ABD88C;68922;Konzeptimmo24;;;;4943317;1108908;Hummelstein;Nürnberg;2150000;215000;30;1890;UNDEFINED;DE_ENV2014_CLASS_E;1550;;2. Geschoss;vermietet;;;;;Gas;;Etagenheizung;;
WOHNUNG;295;ZUM_KAUF;19650;710;493492;FALSE;90449;EUR;['WANNE', 'Kelleranteil', 'Personenaufzug', 'GEPFLEGT', 'FERN', 'Zentralheizung', 'TEPPICH', 'FLIESEN', 'frei', 'Einbauküche', 'Garage', 'wasch_trockenraum', 'Balkon', 'Kunststofffenster'];wohnung;standard;7332892;70;55;92;[];COMMISSION_REQUIRED;Nürnberg;90449;;F8357CA7291A454291FEF199D73424A0;7332892;"ProKonzept Immobilien GmbH&a;Co.KG";;;;4942333;1102481;Neuröthenbach;Nürnberg;2650000;265000;30;3510;UNDEFINED;DE_ENV2014_CLASS_C;820;;Erdgeschoss;frei;;gepflegt;;Garage;Fernwärme;;Zentralheizung;Personenaufzug;
WOHNUNG;;ZUM_KAUF;19640;8989;493421;FALSE;90489;EUR;['WANNE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Zentralheizung', 'LAMINAT', 'FLIESEN', 'frei', 'abstellraum', 'REINIGUNG', 'kable_sat_tv', 'Balkon', 'Kunststofffenster'];wohnung;standard;23552;30;90;97;[];COMMISSION_REQUIRED;Nürnberg;90489;;4C5F69F353D4466988DAF71D34B1DFC6;23552;FN-Partnerimmobilien;;;;494587;1109995;Gärten b Wöhrd;Nürnberg;3460770;346077;30;2600;;;;;2. Geschoss;frei;;;;;Gas;;Zentralheizung;Personenaufzug;
WOHNUNG;;ZUM_KAUF;19200;680;493508;TRUE;90429;EUR;['WANNE', 'FENSTER', 'Kelleranteil', 'GEPFLEGT', 'GAS', 'Etagenheizung', 'LAMINAT', 'PARKETT', 'FLIESEN', 'vermietet', 'abstellraum', 'Einbauküche', 'REINIGUNG', 'kable_sat_tv', 'Balkon', 'Kunststofffenster'];wohnung;standard;57172;10;84;97;[];COMMISSION_REQUIRED;Nürnberg;90429;Fürther Str. 20;26863CCC97E243D0BE7C9DE277B8E983;57172;RS Immobilien;;;;4945136;1106303;Rosenau;Nürnberg;1950000;195000;20;1960;UNDEFINED;DE_ENV2014_CLASS_C;950;;3. Geschoss;vermietet;;gepflegt;;;Gas;;Etagenheizung;;
WOHNUNG;SNI-BWC..02;ZUM_KAUF;20220;9869;493518;TRUE;90427;EUR;['Neubau', 'barriefrei', 'WANNE', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'ERSTBEZUG', 'kontrollierte Be- und Entlüftungsanlage', 'FERN', 'GAS', 'Fußbodenheizung', 'Zentralheizung', 'PARKETT', 'FLIESEN', 'KFW55', 'frei', 'abstellraum', 'offene Küche', 'Duplex', 'REINIGUNG', 'wasch_trockenraum', 'Terrasse', 'Kunststofffenster', 'provisionsfrei'];wohnung;standard;37417;50;61;93;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90427;Schnieglingerstr. 334;C8E9A0AC9A45478A9399AF0F9185DF85;37417;SCHULTHEISS Wohnbau AG­;;;;4947211;1103073;Schniegling;Nürnberg;5950000;595000;35;;UNDEFINED;DE_ENV2014_CLASS_A_PLUS;2264;;Erdgeschoss;frei;barrierefrei;Erstbezug;Neubau;Duplex;Fernwärme, Gas, Solar;KfW 55;Fußbodenheizung, Zentralheizung;Personenaufzug;
WOHNUNG;277540;ZUM_KAUF;19060;1170;493422;TRUE;90408;EUR;['DUSCHE', 'Kelleranteil', 'renoviert', 'PARKETT', 'FLIESEN', 'Balkon', 'provisionsfrei'];wohnung;standard;678606;90;85;97;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90408;Friedrichstr. 64;5BA347D760714CCC97F0F7D38252A296;678606;ohne-makler.net - Immobilien selbst vermarkten;;;;4946293;1107721;Gärten h d Veste;Nürnberg;6790000;679000;40;950;;;;;1. Geschoss;;;renoviert / saniert;;;;;;;
WOHNUNG;50D/18B_LK6;ZUM_KAUF;19960;6709;493534;TRUE;90478;EUR;['WANNE', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Zentralheizung', 'LAMINAT', 'FLIESEN', 'Kapitalanlage', 'vermietet', 'abstellraum', 'Duplex', 'Tiefgarage', 'Sat', 'Balkon', 'Kunststofffenster'];wohnung;standard;43285;180;68;97;[];COMMISSION_REQUIRED;Nürnberg;90478;Dürrenhofstraße 50;5BA860ADEC654E95A2C71BEA1412E694;43285;Zentro Immobilien;;;;4944504;1110302;St Peter;Nürnberg;2350000;235000;30;;UNDEFINED;;1245;;2. Geschoss;vermietet;;;;Duplex, Tiefgarage;Gas;;Zentralheizung;Personenaufzug;
WOHNUNG;WG1;ZUM_KAUF;20240;8136;493404;TRUE;90475;EUR;['Neubau', 'WANNE', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'Erdgeschoss', 'kontrollierte Be- und Entlüftungsanlage', 'LUFTWP', 'ELEKTRO', 'Fußbodenheizung', 'DSL', 'gartennutzung', 'PARKETT', 'KFW55', 'abstellraum', 'Stellplatz', 'wasch_trockenraum', 'kable_sat_tv', 'Terrasse', 'Kunststofffenster', 'provisionsfrei'];TERRASSEN;standard;7213558;60;40;62;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90475;Altenfurter Str 62 b;F739703A3D954AEA9F686420992D15A1;7213558;MGDN GmbH;;;;4940941;111686;Altenfurt;Nürnberg;5690000;569000;30;;;;;Terrassenwohnung;Erdgeschoss;;;;Neubau;1 Stellplatz;Elektro;KfW 55;Fußbodenheizung, Luft-/Wasser-Wärmepumpe;Personenaufzug;
WOHNUNG;A2924;ZUM_KAUF;19980;840;493542;FALSE;90425;EUR;['WANNE', 'DUSCHE', 'GEPFLEGT', 'Massivhaus', 'GAS', 'Zentralheizung', 'TEPPICH', 'FLIESEN', 'frei', 'Einbauküche', 'Tiefgarage', 'Balkon', 'Kunststofffenster'];wohnung;standard;51014;100;61;89;[];COMMISSION_DEFAULT;Nürnberg;90425;;04D4CB667CD349A897000CDD021AB9DE;51014;Norbert Schaller Immobilien;;;;494772;1106313;Thon;Nürnberg;4190000;419000;30;;UNDEFINED;DE_ENV2014_CLASS_C;960;;2. Geschoss;frei;;gepflegt;;Tiefgarage;Gas;;Zentralheizung;;
WOHNUNG;231-478;ZUM_KAUF;19640;6748;493493;TRUE;90471;EUR;['WANNE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'GEPFLEGT', 'FERN', 'rollstuhlgerecht', 'vermietet', 'wasch_trockenraum', 'Balkon', 'provisionsfrei'];wohnung;standard;837154;40;35;93;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90471;Neuselsbrunn 53;F1EEAED8E3D54BFD8C7AF6867EB292E0;837154;Vonovia SE-Selbstständiger Vertriebspartner;;;;4941476;1111488;Neuselsbrunn;Nürnberg;1680000;168000;30;3250;UNDEFINED;DE_ENV2014_CLASS_E;1360;;19. Geschoss;vermietet;rollstuhlgerecht;gepflegt;;;Fernwärme;;;Personenaufzug;
WOHNUNG;1229;ZUM_KAUF;20230;7341;493501;TRUE;90451;EUR;['barriefrei', 'Kelleranteil', 'Personenaufzug', 'ERSTBEZUG', 'PELLET', 'Fußbodenheizung', 'KFW55', 'frei', 'abstellraum', 'Stellplatz', 'Balkon', 'provisionsfrei'];wohnung;standard;66007;160;49;84;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90451;Walter-Flex-Straße 4;BE32D680241F4791A19809FB8221A837;66007;iMMO.ideal GmbH;;;;4938101;1104008;Reichelsdorf;Nürnberg;4590000;459000;30;;UNDEFINED;DE_ENV2014_CLASS_B;652;;;frei;barrierefrei;Erstbezug;;1 Stellplatz;Pellets;KfW 55;Fußbodenheizung;Personenaufzug;
WOHNUNG;46 (1/46);ZUM_KAUF;19550;4301;493522;FALSE;90403;EUR;['DUSCHE', 'FENSTER', 'Kelleranteil', 'GEPFLEGT', 'Massivhaus', 'GAS', 'Etagenheizung', 'LAMINAT', 'FLIESEN', 'Kapitalanlage', 'vermietet', 'Pantry', 'Kunststofffenster'];Apartment;standard;5796261;110;75;97;[];COMMISSION_REQUIRED;Nürnberg;90403;;90771FBD8667474BBC4329A84886544B;5796261;Angermüller Immobilien Management;;;;4945601;1108013;Sebald;Nürnberg;1690000;169000;15;;UNDEFINED;DE_ENV2014_CLASS_F;1963;Apartment;1. Geschoss;vermietet;;gepflegt;;;Gas;;Etagenheizung;;
WOHNUNG;JF539IJZ;ZUM_KAUF;19020;840;493432;FALSE;90478;EUR;['WANNE', 'gaestewc', 'Kelleranteil', 'renovierungsbedürftig', 'GAS', 'Etagenheizung', 'FLIESEN', 'Stellplatz'];wohnung;standard;2527480;190;80;97;[];COMMISSION_REQUIRED;Nürnberg;90478;;18B47B1C5A9E4F058BDAF811006B55FC;2527480;Homeday GmbH;;;;4944398;1109165;Glockenhof;Nürnberg;2500000;250000;30;;UNDEFINED;DE_ENV2014_CLASS_C;871;;Erdgeschoss;;;renovierungsbedürftig / sanierungsbedürftig;;1 Stellplatz;Gas;;Etagenheizung;;
WOHNUNG;WI-CD-266_2a;ZUM_KAUF;19660;770;493533;FALSE;90402;EUR;['WANNE', 'Bad/WC getrennt', 'FENSTER', 'OEL', 'Zentralheizung', 'Loggia', 'Kunststofffenster'];wohnung;standard;69058;90;57;95;[];COMMISSION_REQUIRED;Nürnberg;90402;;6E716763D3250B4FAE99CEB17C59535F;69058;Wüstenrot Immobilien;;;;4945187;1110538;Tullnau;Nürnberg;2750000;275000;30;;UNDEFINED;DE_ENV2014_CLASS_C;880;;;;;;;;Öl;;Zentralheizung;;
WOHNUNG;100/2023;ZUM_KAUF;19500;900;493434;TRUE;90443;EUR;['WANNE', 'FENSTER', 'Kelleranteil', 'renoviert', 'GAS', 'Etagenheizung', 'LAMINAT', 'FLIESEN', 'Einbauküche', 'Speisekammer', 'REINIGUNG', 'Kunststofffenster'];wohnung;standard;37969;140;63;94;[];COMMISSION_REQUIRED;Nürnberg;90443;Mendelstr 27;F4A3B7DE5C6A43E097E91FDD11FFE4CD;37969;­TA Immobilien;;;;4945044;1105372;Gostenhof;Nürnberg;2690000;269000;40;3200;;;;;1. Geschoss;;;renoviert / saniert;;;Gas;;Etagenheizung;;
WOHNUNG;277428;ZUM_KAUF;19560;550;493421;TRUE;90489;EUR;['GEPFLEGT', 'OEL', 'Zentralheizung', 'LAMINAT', 'FLIESEN', 'Balkon', 'provisionsfrei'];wohnung;standard;678606;60;72;96;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90489;Felseckerstr. 25;5BA347D760714CCC97F0F7D38252A296;678606;ohne-makler.net - Immobilien selbst vermarkten;;;;494587;1109995;Gärten b Wöhrd;Nürnberg;1990000;199000;30;2800;UNDEFINED;DE_ENV2014_CLASS_F;1980;;4. Geschoss;;;gepflegt;;;Öl;;Zentralheizung;;
WOHNUNG;;ZUM_KAUF;19100;710;493472;TRUE;90459;EUR;['WANNE', 'Kelleranteil', 'renovierungsbedürftig', 'GAS', 'Etagenheizung', 'TEPPICH', 'LAMINAT', 'Kapitalanlage', 'vermietet', 'abstellraum', 'Balkon', 'Kunststofffenster', 'Holzfenster'];wohnung;standard;6295461;30;82;97;[];COMMISSION_REQUIRED;Nürnberg;90459;Humboldtstraße 113;A245900818034FAE83D48BC65B622717;6295461;Danas Immobilien;;;;4943972;1108698;Lichtenhof;Nürnberg;1490000;149000;30;;UNDEFINED;;1622;;1. Geschoss;vermietet;;renovierungsbedürftig / sanierungsbedürftig;;;Gas;;Etagenheizung;;
WOHNUNG;8b57567959;ZUM_KAUF;19870;5508;493537;FALSE;90459;EUR;['WANNE', 'GEPFLEGT', 'GAS', 'Zentralheizung', 'Einbauküche'];wohnung;standard;53828;120;83;97;[];COMMISSION_REQUIRED;Nürnberg;90459;;EDC6B485B2FC47E697FBE2DEFB708F5B;53828;McMakler GmbH;;;;4943929;1107396;Steinbühl;Nürnberg;1200000;120000;20;;UNDEFINED;DE_ENV2014_CLASS_F;1910;;3. Geschoss;;;gepflegt;;;Gas;;Zentralheizung;;
WOHNUNG;;ZUM_KAUF;19140;730;493408;TRUE;90461;EUR;['Kelleranteil', 'ERSTBEZUG', 'DSL', 'ESTRICH', 'FLIESEN', 'frei', 'Kunststofffenster', 'provisionsfrei'];wohnung;standard;9326454;230;84;97;[{'label': 'Privater Anbieter', 'highlight': True}];COMMISSION_FREE;Nürnberg;90461;Wilhelm-Spaeth-Straße. 8;7C4B4A0275C64C4F961DB2D603336B35;9326454;;;;;4943964;1109467;Bleiweiß;Nürnberg;2590000;259000;30;1500;;;;;2. Geschoss;frei;;Erstbezug;;;;;;;
WOHNUNG;6078305;ZUM_KAUF;19500;600;493430;FALSE;90461;EUR;['Kelleranteil', 'Zentralheizung', 'kable_sat_tv'];wohnung;standard;29940;50;66;97;[];COMMISSION_REQUIRED;Nürnberg;90461;;3F26F8D87BF341BD90ADDE71385DC676;29940;ImmoSky Deutschland GmbH;;;;4942749;1107581;Gibitzenhof;Nürnberg;1990000;199000;20;1850;UNDEFINED;DE_ENV2014_CLASS_E;1580;;;;;;;;;;Zentralheizung;;
WOHNUNG;0-1006;ZUM_KAUF;19980;700;493537;FALSE;90443;EUR;['FERN', 'Stellplatz', 'Balkon'];wohnung;standard;66172;130;76;97;[];COMMISSION_DEFAULT;Nürnberg;90443;;D8103D5077F0BE46B638A18896DA6103;66172;Invest - Concept;;;;4943929;1107396;Steinbühl;Nürnberg;2650000;265000;30;;UNDEFINED;DE_ENV2014_CLASS_D;1113;;2. Geschoss;;;;;1 Stellplatz;Fernwärme;;;;
WOHNUNG;6078367;ZUM_KAUF;20220;930;493465;FALSE;90471;EUR;['Kelleranteil', 'Personenaufzug', 'Fußbodenheizung', 'kable_sat_tv', 'Balkon'];wohnung;standard;29940;50;47;79;[];COMMISSION_REQUIRED;Nürnberg;90471;;3F26F8D87BF341BD90ADDE71385DC676;29940;ImmoSky Deutschland GmbH;;;;4940815;1113376;Langwasser;Nürnberg;4990000;499000;30;2560;UNDEFINED;DE_ENV2014_CLASS_B;600;;3. Geschoss;;;;;;;;Fußbodenheizung;Personenaufzug;
WOHNUNG;251032;ZUM_KAUF;19950;770;493518;FALSE;90427;EUR;['Kelleranteil', 'Personenaufzug', 'Balkon', 'Terrasse'];PENTHOUSE;standard;20511;60;57;89;[];COMMISSION_DEFAULT;Nürnberg;90427;;729F675609D444018F24AA84D6B7490B;20511;BETTERHOMES Deutschland GmbH;;;;4947211;1103073;Schniegling;Nürnberg;5550480;555048;30;;;;;Penthouse;2. Geschoss;;;;;;;;;Personenaufzug;
WOHNUNG;50D/06B_TS_3;ZUM_KAUF;19960;4509;493534;TRUE;90478;EUR;['DUSCHE', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Zentralheizung', 'LAMINAT', 'FLIESEN', 'Kapitalanlage', 'vermietet', 'Einbauküche', 'Duplex', 'Tiefgarage', 'Sat', 'Kunststofffenster'];wohnung;standard;43285;210;68;97;[];COMMISSION_REQUIRED;Nürnberg;90478;Dürrenhofstraße 50;5BA860ADEC654E95A2C71BEA1412E694;43285;Zentro Immobilien;;;;4944504;1110302;St Peter;Nürnberg;1620000;162000;20;;UNDEFINED;;1245;;1. Geschoss;vermietet;;;;Duplex, Tiefgarage;Gas;;Zentralheizung;Personenaufzug;
WOHNUNG;47 (1/47);ZUM_KAUF;19550;4397;493522;FALSE;90403;EUR;['DUSCHE', 'FENSTER', 'Kelleranteil', 'GEPFLEGT', 'Massivhaus', 'GAS', 'Etagenheizung', 'LAMINAT', 'FLIESEN', 'Kapitalanlage', 'Pantry', 'Kunststofffenster'];Apartment;standard;5796261;110;75;97;[];COMMISSION_REQUIRED;Nürnberg;90403;;90771FBD8667474BBC4329A84886544B;5796261;Angermüller Immobilien Management;;;;4945601;1108013;Sebald;Nürnberg;1740000;174000;15;;UNDEFINED;DE_ENV2014_CLASS_F;1963;Apartment;1. Geschoss;;;gepflegt;;;Gas;;Etagenheizung;;
WOHNUNG;;ZUM_KAUF;19480;10445;493532;FALSE;90439;EUR;['WANNE', 'FENSTER', 'Kelleranteil', 'FERNE', 'GEPFLEGT', 'GAS', 'Etagenheizung', 'LAMINAT', 'KUNSTSTOFF', 'FLIESEN', 'Kapitalanlage', 'frei', 'Haustiere erlaubt', 'wg_geeignet', 'kable_sat_tv', 'Balkon', 'Kunststofffenster', 'provisionsfrei'];wohnung;standard;6179146;140;84;95;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90439;;64FF1CE243C64AF682ADB4044AA14D09;6179146;Dein Zuhause GmbH;;;;4943896;1104878;St Leonhard;Nürnberg;2840000;284000;40;;UNDEFINED;DE_ENV2014_CLASS_C;825;;2. Geschoss;frei;WG-geeignet;gepflegt;;;Gas;;Etagenheizung;;
WOHNUNG;6078306;ZUM_KAUF;19380;800;493548;FALSE;90441;EUR;['gaestewc', 'Kelleranteil', 'kable_sat_tv'];wohnung;standard;29940;50;68;96;[];COMMISSION_REQUIRED;Nürnberg;90441;;3F26F8D87BF341BD90ADDE71385DC676;29940;ImmoSky Deutschland GmbH;;;;4942039;1105991;Werderau;Nürnberg;2950000;295000;20;;;;;;1. Geschoss;;;;;;;;;;
WOHNUNG;P2081/CR;ZUM_KAUF;19540;6306;493420;FALSE;90459;EUR;['Kelleranteil', 'GAS', 'Etagenheizung', 'Garage', 'kable_sat_tv', 'Balkon'];wohnung;standard;48088;90;88;97;[];COMMISSION_DEFAULT;Nürnberg;90459;;E6BE01C10707475288698348D5E634FC;48088;Pekona Immobilien GmbH;;;;4944186;1108505;Galgenhof;Nürnberg;1750000;175000;30;16551;;;;;3. Geschoss;;;;;Garage;Gas;;Etagenheizung;;
WOHNUNG;NVK_Hornung11_1;ZUM_KAUF;19920;720;493439;TRUE;90431;EUR;['WANNE', 'Bad/WC getrennt', 'Kelleranteil', 'Personenaufzug', 'GEPFLEGT', 'GAS', 'Zentralheizung', 'PARKETT', 'FLIESEN', 'vermietet', 'abstellraum', 'Duplex', 'Tiefgarage', 'Balkon', 'Kunststofffenster'];wohnung;standard;40812;220;45;93;[];COMMISSION_REQUIRED;Nürnberg;90431;Hornungstraße 12;8EA2662E9FC5DB44A9583FAD1F15C85C;40812;Ihr fairer Immobilienmakler in Nürnberg - Dipl.-Ing.(FH) Christian Reinhart;;;;4943638;1102739;Großreuth b Schweinau;Nürnberg;2750000;275000;30;;UNDEFINED;DE_ENV2014_CLASS_D;1153;;2. Geschoss;vermietet;;gepflegt;;Duplex, Tiefgarage;Gas;;Zentralheizung;Personenaufzug;
WOHNUNG;60006318;ZUM_KAUF;19050;3798;493537;FALSE;90459;EUR;['Kelleranteil', 'GAS', 'Zentralheizung', 'Einbauküche', 'Duplex', 'provisionsfrei'];wohnung;standard;12882;150;89;97;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90459;;BFE826FAFF35428DBF4032F1D91D690E;12882;"WOGE Immobilien GmbH &a; Co.KG";;;;4943929;1107396;Steinbühl;Nürnberg;1490000;149000;20;;UNDEFINED;DE_ENV2014_CLASS_E;1591;;3. Geschoss;;;;;Duplex;Gas;;Zentralheizung;;
WOHNUNG;WG50344;ZUM_KAUF;19690;670;493468;FALSE;90482;EUR;['DUSCHE', 'FENSTER', 'Kelleranteil', 'GEPFLEGT', 'OEL', 'Zentralheizung', 'Garten', 'LAMINAT', 'FLIESEN', 'vermietet', 'abstellraum', 'Einbauküche', 'Balkon'];wohnung;standard;8311653;40;44;65;[];COMMISSION_REQUIRED;Nürnberg;90482;;C6680E6EE029408D9CF6F861035D5D82;8311653;Hegerich Immobilien GmbH Franken;;;;4946879;1116706;Laufamholz;Nürnberg;3150000;315000;30;32411;UNDEFINED;DE_ENV2014_CLASS_B;720;;Erdgeschoss;vermietet;;gepflegt;;;Öl;;Zentralheizung;;
WOHNUNG;503;ZUM_KAUF;19580;670;493472;FALSE;90459;EUR;['WANNE', 'FENSTER', 'Kelleranteil', 'Sonnenschutz', 'GEPFLEGT', 'GAS', 'Zentralheizung', 'vermietet', 'Balkon', 'Kunststofffenster'];wohnung;standard;27777;60;87;97;[];COMMISSION_REQUIRED;Nürnberg;90459;;7B77D1E1D12F47BAA0DA9EBFC2B7846D;27777;Kestler Immobilien IVD;;;;4943972;1108698;Lichtenhof;Nürnberg;1795000;179500;30;3050;UNDEFINED;DE_ENV2014_CLASS_D;1089;;2. Geschoss;vermietet;;gepflegt;;;Gas;;Zentralheizung;;
WOHNUNG;N1530;ZUM_KAUF;19750;760;493537;FALSE;90443;EUR;['WANNE', 'gaestewc', 'unterkellert', 'Personenaufzug', 'Sonnenschutz', 'Massivhaus', 'OEL', 'Zentralheizung', 'LAMINAT', 'FLIESEN', 'abstellraum', 'Einbauküche', 'wasch_trockenraum', 'Loggia', 'Kunststofffenster'];wohnung;standard;63114;120;69;97;[];COMMISSION_REQUIRED;Nürnberg;90443;;9F6DEB144D8542FCAC8A51078A9039A8;63114;Immobilien Kube GmbH;;;;4943929;1107396;Steinbühl;Nürnberg;2290000;229000;30;;UNDEFINED;DE_ENV2014_CLASS_C;819;;Erdgeschoss;;;;;;Öl;;Zentralheizung;Personenaufzug;
WOHNUNG;HAM5.1;ZUM_KAUF;19620;650;493480;TRUE;90482;EUR;['WANNE', 'Kelleranteil', 'DSL', 'PARKETT', 'vermietet', 'Balkon', 'Kunststofffenster'];wohnung;standard;5997738;30;77;86;[];COMMISSION_REQUIRED;Nürnberg;90482;Hammerstraße 5;8FE46751A26C4C2DA30BCADB38547DF4;5997738;Schmiedehausen Immobilien;;;;494576;1113188;Mögeldorf;Nürnberg;2550000;255000;30;1170;UNDEFINED;DE_ENV2014_CLASS_C;914;;1. Geschoss;vermietet;;;;1 Stellplatz;;;;;
WOHNUNG;786306_BLWAr;ZUM_KAUF;19590;560;493537;FALSE;90443;EUR;['Kelleranteil'];wohnung;standard;907634;10;77;97;[{'label': 'Zwangsversteigerung', 'highlight': True}];COMMISSION_DEFAULT;Nürnberg;90443;;6BBB30BAC6114E5B9F5521C37A45C63C;907634;Argetra GmbH;;;;4943929;1107396;Steinbühl;Nürnberg;1800000;180000;20;;;;;;3. Geschoss;;;;;;;;;;
WOHNUNG;6078294;ZUM_KAUF;19680;1010;493480;FALSE;90480;EUR;['gaestewc', 'Kelleranteil', 'Personenaufzug', 'Zentralheizung', 'kable_sat_tv', 'Balkon'];wohnung;standard;29940;50;61;83;[];COMMISSION_REQUIRED;Nürnberg;90480;;3F26F8D87BF341BD90ADDE71385DC676;29940;ImmoSky Deutschland GmbH;;;;494576;1113188;Mögeldorf;Nürnberg;4960000;496000;35;4350;UNDEFINED;DE_ENV2014_CLASS_D;1100;;3. Geschoss;;;;;;;;Zentralheizung;Personenaufzug;
